"category","goods_no","title","subtitle","author","author_url","publisher","publisher_url","publish_date","discount_rate","price_discount","price_original","point","review_count","review_score","sale_count","sale_status","event_title","event_period","tag","used_count","ebook_exist","ebook_price","preview_exist","revised_info","image_url","detail_url","delivery_info","description"
"웹사이트","145375188","실무에 바로 적용하는 웹 접근성 가이드북","접근성의 개념부터 태그 의미 있게 사용하기, WAI-ARIA, 리액트 컴포넌트 만들기까지","김남경; 곽규현","https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EB%2582%25A8%25EA%25B2%25BD&authorNo=492674&author=김남경; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B3%25BD%25EA%25B7%259C%25ED%2598%2584&authorNo=492675&author=곽규현","제이펍","https://www.yes24.com/product/search?&domain=ALL&company=%ec%a0%9c%ec%9d%b4%ed%8e%8d&query=%25EC%25A0%259C%25EC%259D%25B4%25ED%258E%258D","2025년 05월","10","37,800","42,000","포인트적립2,100원",NA,NA,"판매지수 369",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/goods/145375188/L","https://www.yes24.com/product/goods/145375188","내일 (5/12, 월) 도착예정","웹은 모든 사람에게 평등해야 한다이 책은 웹 접근성을 고려한 개발이 단순한 규칙 준수를 넘어, 모든 사용자가 편리하게 웹을 이용할 수 있도록 돕는 강력한 방법임을 보여준다. 프런트엔드 개발자를 위해 웹 접근..."
"웹사이트","145632328","조코딩의 AI 비트코인 자동 매매 시스템 만들기","AI & API를 활용한 스스로 투자하고 회고하는 자동 매매 시스템 완성","조동근","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A1%25B0%25EB%258F%2599%25EA%25B7%25BC&authorNo=396756&author=조동근","한빛미디어","https://www.yes24.com/product/search?&domain=ALL&company=%ed%95%9c%eb%b9%9b%eb%af%b8%eb%94%94%ec%96%b4&query=%25ED%2595%259C%25EB%25B9%259B%25EB%25AF%25B8%25EB%2594%2594%25EC%2596%25B4","2025년 04월","10","26,100","29,000","포인트적립1,450원",NA,NA,"판매지수 7,674",NA,"월간 개발자 2025년 5월호","(25.04.30 ~ 25.05.30)",NA,"23,200원","Y","23,200원","Y",NA,"https://image.yes24.com/goods/145632328/L","https://www.yes24.com/product/goods/145632328","내일 (5/12, 월) 도착예정","대생성 AI의 시대!아직도 일일이 뉴스를 찾고 직접 매매하면서 투자하고 있나?자동 매매뿐만 아니라 판단까지 생성 AI와 함께 하자!GPT를 활용한 비트코인 AI 자동매매 강의는 지금까지 단순 수식대로 동작하는 알고..."
"웹사이트","145343581","네이버 블로그 AI 자동화 마케팅 with 챗GPT+Zapier+Make",NA,"조영빈","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A1%25B0%25EC%2598%2581%25EB%25B9%2588&authorNo=309043&author=조영빈","디지털북스","https://www.yes24.com/product/search?&domain=ALL&company=%eb%94%94%ec%a7%80%ed%84%b8%eb%b6%81%ec%8a%a4&query=%25EB%2594%2594%25EC%25A7%2580%25ED%2584%25B8%25EB%25B6%2581%25EC%258A%25A4","2025년 04월","10","18,000","20,000","포인트적립1,000원","1","10.0","판매지수 2,868",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/goods/145343581/L","https://www.yes24.com/product/goods/145343581","내일 (5/12, 월) 도착예정","매일 블로그에 글을 작성하지 않아도 블로그 최적화를 이룩할 수 있다!""챗GPT, 재피어(Zapier), 메이크(Make)로 구현하는 블로그마케팅 자동화의 모든 것“국내에서 가장 많은 사람들이 사용하는 블로그인 네이버 블..."
"웹사이트","145367977","멀티패러다임 프로그래밍","객체지향, 함수형, 명령형의 통합적 사고로 구현하는 소프트웨어 설계와 구현","유인동","https://www.yes24.com/product/search?domain=ALL&query=%25EC%259C%25A0%25EC%259D%25B8%25EB%258F%2599&authorNo=195847&author=유인동","한빛미디어","https://www.yes24.com/product/search?&domain=ALL&company=%ed%95%9c%eb%b9%9b%eb%af%b8%eb%94%94%ec%96%b4&query=%25ED%2595%259C%25EB%25B9%259B%25EB%25AF%25B8%25EB%2594%2594%25EC%2596%25B4","2025년 04월","10","34,200","38,000","포인트적립1,900원","4","9.5","판매지수 8,037",NA,"월간 개발자 2025년 5월호","(25.04.30 ~ 25.05.30)","#분철","30,400원","Y","30,400원","Y",NA,"https://image.yes24.com/goods/145367977/L","https://www.yes24.com/product/goods/145367977","내일 (5/12, 월) 도착예정","좋은 코드엔 프로그래밍 패러다임의 경계가 없다!복잡한 문제를 해결하기 위해 객체지향, 함수형, 명령형을 자유롭게 넘나들며 설계하고 구현하는 법 견고한 코드, 유연한 문제 해결을 위한 멀티패러다임 프로그래밍..."
"웹사이트","144905251","AI 디자인 for e-커머스","쏙쏙 골라 바로 써먹는 AI 디자인 따라하기 130개","지성민","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A7%2580%25EC%2584%25B1%25EB%25AF%25BC&authorNo=491873&author=지성민","로드북","https://www.yes24.com/product/search?&domain=ALL&company=%eb%a1%9c%eb%93%9c%eb%b6%81&query=%25EB%25A1%259C%25EB%2593%259C%25EB%25B6%2581","2025년 04월","10","24,300","27,000","포인트적립1,350원","3","10.0","판매지수 1,884",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/144905251","내일 (5/12, 월) 도착예정","아직까지 AI 디자인은 금나와라 뚝딱 하면 금이 나오는 마술 지팡이가 아니다. 셀 수 없이 많은 AI 툴 중에서 선택 장애가 생길 정도로 무엇을 써야 할지 골치가 아프다. 저자는 수많은 툴을 비교 분석해서 딱 8개의..."
"웹사이트","143293707","2025 시대에듀 유선배 웹디자인개발기능사 필기 합격노트",NA,"홍진아","https://www.yes24.com/product/search?domain=ALL&query=%25ED%2599%258D%25EC%25A7%2584%25EC%2595%2584&authorNo=398372&author=홍진아","시대고시기획 시대교육","https://www.yes24.com/product/search?&domain=ALL&company=%ec%8b%9c%eb%8c%80%ea%b3%a0%ec%8b%9c%ea%b8%b0%ed%9a%8d+%ec%8b%9c%eb%8c%80%ea%b5%90%ec%9c%a1&query=%25EC%258B%259C%25EB%258C%2580%25EA%25B3%25A0%25EC%258B%259C%25EA%25B8%25B0%25ED%259A%258D%2520%25EC%258B%259C%25EB%258C%2580%25EA%25B5%2590%25EC%259C%25A1","2025년 04월","10","16,200","18,000","포인트적립900원","5","9.6","판매지수 912",NA,NA,NA,NA,"12,600원","Y","12,600원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/143293707","내일 (5/12, 월) 도착예정","유튜브 선생님에게 배우는 유·선·배 시리즈!이 책은 웹디자인에 대한 기본적인 지식이 없어도 웹디자인개발기능사 시험에 합격할 수 있도록 핵심적인 기출유형을 모아 구성되었다. 과년도 기출문제를 분석하여 시험..."
"웹사이트","145013501","처음부터 시작하는 Next.js / React 개발 입문",NA,"미요시 아키; 김모세","https://www.yes24.com/product/search?domain=ALL&query=%25EB%25AF%25B8%25EC%259A%2594%25EC%258B%259C%2520%25EC%2595%2584%25ED%2582%25A4&authorNo=492038&author=미요시 아키; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EB%25AA%25A8%25EC%2584%25B8&authorNo=361041&author=김모세","AK(에이케이 커뮤니케이션즈)","https://www.yes24.com/product/search?&domain=ALL&company=AK(%ec%97%90%ec%9d%b4%ec%bc%80%ec%9d%b4+%ec%bb%a4%eb%ae%a4%eb%8b%88%ec%bc%80%ec%9d%b4%ec%85%98%ec%a6%88)&query=AK(%25EC%2597%2590%25EC%259D%25B4%25EC%25BC%2580%25EC%259D%25B4%2520%25EC%25BB%25A4%25EB%25AE%25A4%25EB%258B%2588%25EC%25BC%2580%25EC%259D%25B4%25EC%2585%2598%25EC%25A6%2588)","2025년 04월","5","33,440","35,200","포인트적립700원",NA,NA,"판매지수 726",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/145013501","내일 (5/12, 월) 도착예정","『처음부터 시작하는 Next.js / React 개발 입문』은 Next.js를 처음 사용하는 분을 대상 독자로 한 초보자용 입문서이다. ‘Next.js가 어렵게 느껴졌지만 의외로 그렇지 않다’, ‘Next.js로 애플리케이션을 개발해..."
"웹사이트","143533211","선생님을 위한 8282 업무 자동화 with AI+파이썬+노코드","학교 수업·행정 자동화의 모든 것! 선생님을 위한 72가지 업무 혁신 가이드","강우혁; 김송희; 서승희; 송석리; 한솔; 한준구; 황수빈","https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B0%2595%25EC%259A%25B0%25ED%2598%2581&authorNo=282535&author=강우혁; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EC%2586%25A1%25ED%259D%25AC&authorNo=489020&author=김송희; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2584%259C%25EC%258A%25B9%25ED%259D%25AC&authorNo=369764&author=서승희; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2586%25A1%25EC%2584%259D%25EB%25A6%25AC&authorNo=259610&author=송석리; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2595%259C%25EC%2586%2594&authorNo=489023&author=한솔; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2595%259C%25EC%25A4%2580%25EA%25B5%25AC&authorNo=455889&author=한준구; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2599%25A9%25EC%2588%2598%25EB%25B9%2588&authorNo=331547&author=황수빈","골든래빗","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b3%a8%eb%93%a0%eb%9e%98%eb%b9%97&query=%25EA%25B3%25A8%25EB%2593%25A0%25EB%259E%2598%25EB%25B9%2597","2025년 04월","10","25,200","28,000","포인트적립1,400원","6","10.0","판매지수 4,083",NA,"월간 개발자 2025년 5월호","(25.04.30 ~ 25.05.30)","#크레마클럽에있어요","22,400원","Y","22,400원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/143533211","내일 (5/12, 월) 도착예정","나이스도, 한글도, 엑셀도 손쉽게 그리고 순식간에!수업 준비도! 행정 처리도! 혁신적인 업무 자동화를 원한다면72가지 미친 자동화 예제 지금 만나보자!선생님의 업무 부담을 획기적으로 줄여줄 실전 가이드, 『선..."
"웹사이트","143343835","UX/UI 디자인 완벽 가이드: UI, 인터랙션, 프로토타이핑 편","이론부터 실무까지, 한 권으로 완성하는 UX/UI 설계 노하우","조성봉; 이정은","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A1%25B0%25EC%2584%25B1%25EB%25B4%2589&authorNo=304613&author=조성봉; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%25A0%2595%25EC%259D%2580&authorNo=488577&author=이정은","위키북스","https://www.yes24.com/product/search?&domain=ALL&company=%ec%9c%84%ed%82%a4%eb%b6%81%ec%8a%a4&query=%25EC%259C%2584%25ED%2582%25A4%25EB%25B6%2581%25EC%258A%25A4","2025년 03월","10","25,200","28,000","포인트적립1,400원",NA,NA,"판매지수 858",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/143343835","내일 (5/12, 월) 도착예정","디지털 제품의 성공을 이끄는 UX/UI 디자인의 완벽한 로드맵을 만나보세요!디지털 시대의 필수 역량, UX/UI 디자인의 모든 것을 담았다. 사용자 중심의 UI 설계부터 매력적인 인터랙션 구현, 효과적인 프로토타이핑 ..."
"웹사이트","143807855","메타버스 디자인","공간, UI/UX, 아바타 디자인 가이드","정승진; 조현재; 강민정","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A0%2595%25EC%258A%25B9%25EC%25A7%2584&authorNo=490199&author=정승진; https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A1%25B0%25ED%2598%2584%25EC%259E%25AC&authorNo=490200&author=조현재; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B0%2595%25EB%25AF%25BC%25EC%25A0%2595&authorNo=490201&author=강민정","홍릉","https://www.yes24.com/product/search?&domain=ALL&company=%ed%99%8d%eb%a6%89&query=%25ED%2599%258D%25EB%25A6%2589","2025년 03월",NA,"16,000","16,000",NA,NA,NA,"판매지수 84",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/143807855","2일 이내 (5/13, 화) 출고예정","메타버스 공간 디자인 전문가 정승진 교수(연세대학교), 메타버스 UI/UX디자인 분야 전문가 조현재 교수(신구대학교), 메타버스 아바타 디자인 분야 전문가 강민정 교수(홍익대학교)가 함께 집필하여 매타버스 디자..."
